"id","price","room_type"
1121971116456621568,416,"Private room"
2404708,250,"Entire home/apt"
827691914693479552,145,"Private room"
10165313,303,"Entire home/apt"
12089661,NA,"Private room"
12129245,NA,"Private room"
12174966,NA,"Private room"
40633892,NA,"Private room"
7798327,NA,"Private room"
7851753,NA,"Private room"
21612043,NA,"Private room"
1007601556813394048,58,"Private room"
5430560,NA,"Private room"
8474806,NA,"Entire home/apt"
52883668,65,"Private room"
8513839,NA,"Entire home/apt"
10526745,NA,"Private room"
1137964946628507392,NA,"Private room"
6106142,NA,"Entire home/apt"
6093352,NA,"Private room"
10773150,NA,"Private room"
6337725,NA,"Entire home/apt"
10875244,NA,"Entire home/apt"
9211087,NA,"Entire home/apt"
9253505,NA,"Private room"
20916311,NA,"Private room"
13440481,NA,"Private room"
12050280,NA,"Private room"
9283104,NA,"Private room"
6688119,NA,"Entire home/apt"
12869174,NA,"Private room"
11389773,NA,"Private room"
9521704,NA,"Entire home/apt"
11672539,NA,"Private room"
20552425,NA,"Private room"
20623171,NA,"Private room"
24540842,786,"Entire home/apt"
3529888,NA,"Entire home/apt"
3513662,NA,"Entire home/apt"
39634396,295,"Entire home/apt"
916584033110679168,98,"Entire home/apt"
1137972491838564992,205,"Entire home/apt"
691963044801266944,254,"Entire home/apt"
2149184,NA,"Entire home/apt"
5059402,NA,"Private room"
994482767079610496,180,"Private room"
1039216530959665280,362,"Entire home/apt"
21355102,NA,"Entire home/apt"
21546425,NA,"Entire home/apt"
745627039931945088,119,"Entire home/apt"
21365379,NA,"Private room"
856853589450059392,42,"Private room"
873101518537780608,42,"Private room"
21868116,NA,"Private room"
21648513,NA,"Entire home/apt"
19169354,NA,"Private room"
19244710,NA,"Entire home/apt"
15177242,NA,"Private room"
43525694,NA,"Entire home/apt"
15816784,NA,"Private room"
16037130,NA,"Entire home/apt"
20263650,NA,"Entire home/apt"
43661875,NA,"Entire home/apt"
28067870,NA,"Private room"
28078505,NA,"Private room"
21518467,NA,"Entire home/apt"
1156624883087167232,375,"Entire home/apt"
21783724,NA,"Entire home/apt"
941340717491101056,100,"Entire home/apt"
21565682,NA,"Entire home/apt"
332208,125,"Entire home/apt"
21386179,NA,"Private room"
21397638,NA,"Entire home/apt"
21845187,NA,"Private room"
21839960,NA,"Private room"
21814906,NA,"Entire home/apt"
21678477,NA,"Private room"
33457731,NA,"Private room"
31120894,NA,"Private room"
873430115241136896,150,"Entire home/apt"
910329559700258432,250,"Entire home/apt"
21665632,NA,"Entire home/apt"
21667120,NA,"Entire home/apt"
21424914,NA,"Entire home/apt"
31414856,NA,"Private room"
1105537822010802560,237,"Private room"
30283940,NA,"Entire home/apt"
31920388,NA,"Entire home/apt"
37430881,NA,"Entire home/apt"
39536408,NA,"Private room"
36601762,NA,"Private room"
50010284,200,"Entire home/apt"
22251000,NA,"Entire home/apt"
40483741,NA,"Entire home/apt"
38756007,NA,"Private room"
40592964,NA,"Shared room"
22545036,NA,"Private room"
44644295,NA,"Entire home/apt"
22264539,NA,"Private room"
21899241,NA,"Private room"
581804203112075136,187,"Entire home/apt"
749119175619095168,NA,"Private room"
675885956612647680,NA,"Entire home/apt"
53683669,NA,"Private room"
21740756,NA,"Private room"
30528541,NA,"Entire home/apt"
21368441,NA,"Private room"
664442892778039936,325,"Entire home/apt"
46834761,NA,"Entire home/apt"
42227393,NA,"Entire home/apt"
36420676,NA,"Private room"
38232271,NA,"Private room"
40283370,NA,"Private room"
38371078,NA,"Private room"
1207976838916835840,43,"Private room"
625945324171056896,NA,"Private room"
22258880,NA,"Private room"
45340880,NA,"Private room"
47483640,NA,"Private room"
22060924,NA,"Private room"
729550251183704064,NA,"Entire home/apt"
1.025313635555e+18,724,"Entire home/apt"
624463882538871296,NA,"Entire home/apt"
628382340509109248,NA,"Entire home/apt"
762235443968582272,NA,"Entire home/apt"
705884337775421312,NA,"Private room"
23826739,NA,"Private room"
714451995943246592,NA,"Private room"
22309568,NA,"Private room"
726270179572264448,NA,"Entire home/apt"
23018280,NA,"Entire home/apt"
23515323,NA,"Private room"
21948799,NA,"Private room"
22336218,NA,"Private room"
735450962225985920,NA,"Entire home/apt"
755335551291898496,NA,"Private room"
23435040,NA,"Entire home/apt"
1071016550690235904,270,"Entire home/apt"
614471078556109824,NA,"Entire home/apt"
615413849122417536,NA,"Private room"
1102891295661523456,NA,"Private room"
1102889178459937280,NA,"Private room"
904527520773041664,NA,"Private room"
905008068436656896,NA,"Private room"
23918586,NA,"Private room"
600877,NA,"Entire home/apt"
662634382281169024,NA,"Private room"
22191121,NA,"Entire home/apt"
21984342,NA,"Entire home/apt"
726579130880945664,314,"Entire home/apt"
958174385917394688,NA,"Entire home/apt"
22195204,NA,"Private room"
5115534,NA,"Entire home/apt"
2297029,NA,"Entire home/apt"
2298759,NA,"Entire home/apt"
2350883,NA,"Private room"
23290179,NA,"Entire home/apt"
5315798,NA,"Private room"
22929942,NA,"Entire home/apt"
22955342,NA,"Private room"
721511080994756864,128,"Entire home/apt"
22157683,NA,"Entire home/apt"
1000540737768726656,NA,"Private room"
917234029357675008,NA,"Entire home/apt"
1000411091938812800,NA,"Private room"
22173887,NA,"Private room"
1038503044950364288,NA,"Entire home/apt"
786892001532429696,200,"Private room"
2151259,NA,"Entire home/apt"
27499097,65,"Private room"
26270554,NA,"Entire home/apt"
1164708161090667520,334,"Entire home/apt"
24497202,52,"Entire home/apt"
1019825221357616128,445,"Entire home/apt"
29307957,NA,"Private room"
1036695406847093376,105,"Hotel room"
793446715018744448,64,"Private room"
25540851,NA,"Entire home/apt"
25515856,NA,"Entire home/apt"
26599244,NA,"Private room"
24635041,NA,"Private room"
514548,NA,"Entire home/apt"
983217534394144128,NA,"Private room"
1099962155448616320,NA,"Private room"
23595013,NA,"Entire home/apt"
22748260,NA,"Entire home/apt"
22010343,NA,"Entire home/apt"
23292216,NA,"Entire home/apt"
3857863,NA,"Private room"
22926900,NA,"Entire home/apt"
4830154,NA,"Private room"
1693028,NA,"Private room"
27835546,NA,"Entire home/apt"
29858941,NA,"Entire home/apt"
25280641,NA,"Entire home/apt"
27871248,NA,"Entire home/apt"
24370692,NA,"Private room"
1116245822770307456,40,"Private room"
43497073,162,"Entire home/apt"
748515135755016960,200,"Private room"
4163804,NA,"Entire home/apt"
1985022,NA,"Private room"
22031456,NA,"Entire home/apt"
808631814620049408,374,"Entire home/apt"
960483610886728704,220,"Entire home/apt"
26779818,NA,"Entire home/apt"
26803876,NA,"Entire home/apt"
27604639,NA,"Entire home/apt"
1196774404321146880,252,"Entire home/apt"
25056252,NA,"Private room"
28901045,NA,"Private room"
29821998,NA,"Private room"
29825394,NA,"Private room"
27784542,NA,"Entire home/apt"
1164472047194496256,692,"Entire home/apt"
1037979759518038400,450,"Entire home/apt"
33546854,NA,"Entire home/apt"
37914398,NA,"Private room"
35999656,NA,"Entire home/apt"
1105123568565389440,249,"Entire home/apt"
40040229,NA,"Private room"
40923448,NA,"Entire home/apt"
43024159,NA,"Private room"
40624194,NA,"Shared room"
21618858,80,"Private room"
41836700,NA,"Private room"
787564313404336512,549,"Entire home/apt"
46346516,NA,"Entire home/apt"
46400759,NA,"Private room"
673832833253700096,189,"Entire home/apt"
47292906,135,"Entire home/apt"
1114648940731264000,115,"Entire home/apt"
50940387,NA,"Entire home/apt"
648552533965336960,285,"Entire home/apt"
867079105232338432,105,"Hotel room"
38298583,100,"Entire home/apt"
25614818,NA,"Entire home/apt"
28339611,NA,"Entire home/apt"
28390400,NA,"Private room"
28360016,NA,"Entire home/apt"
28491645,NA,"Private room"
739315499050884224,82,"Entire home/apt"
24804386,NA,"Entire home/apt"
27278546,NA,"Entire home/apt"
52977888,128,"Entire home/apt"
24916202,NA,"Entire home/apt"
27426767,NA,"Entire home/apt"
27434658,NA,"Private room"
34686716,NA,"Entire home/apt"
33926074,NA,"Private room"
34281515,50,"Private room"
34869203,NA,"Private room"
888689436431655168,264,"Entire home/apt"
40727235,NA,"Private room"
33348910,85,"Private room"
38355263,NA,"Entire home/apt"
40324958,NA,"Entire home/apt"
36600797,NA,"Private room"
36602159,NA,"Private room"
36601571,NA,"Private room"
36668085,NA,"Entire home/apt"
36877037,NA,"Entire home/apt"
792762785362533248,70,"Private room"
37146175,NA,"Private room"
40623829,NA,"Shared room"
40624017,NA,"Shared room"
1023860576551144192,550,"Entire home/apt"
1157877722446070272,166,"Entire home/apt"
46054149,NA,"Private room"
583327226961053952,NA,"Private room"
604623136540022784,135,"Entire home/apt"
781837617897194752,NA,"Entire home/apt"
974343863645928576,44,"Private room"
694902191509735808,180,"Entire home/apt"
902221077117705600,224,"Entire home/apt"
1007199440000321792,80,"Private room"
697678101256587264,NA,"Entire home/apt"
899119632256906496,NA,"Entire home/apt"
1099962159962628992,NA,"Private room"
1102889136010576256,NA,"Private room"
987760982489385344,NA,"Private room"
53261632,55,"Private room"
1170435457640013568,139,"Private room"
45542,NA,"Entire home/apt"
1000133970639742720,NA,"Private room"
1235012082648630016,880,"Entire home/apt"
869069318262515072,NA,"Hotel room"
1046255607076266752,353,"Entire home/apt"
1046718023215934080,NA,"Private room"
879598543920060160,NA,"Hotel room"
415304,NA,"Entire home/apt"
432090,NA,"Private room"
2851945,NA,"Entire home/apt"
2940163,NA,"Private room"
4547143,NA,"Private room"
4840977,NA,"Entire home/apt"
4839323,NA,"Entire home/apt"
43998221,NA,"Private room"
44059368,NA,"Entire home/apt"
44180343,NA,"Entire home/apt"
552502,110,"Private room"
47372315,NA,"Private room"
808628037194879744,210,"Entire home/apt"
54129100,189,"Entire home/apt"
1201627607370349568,38,"Shared room"
836217704130033664,112,"Private room"
557075442081745536,NA,"Entire home/apt"
736446347557912704,NA,"Private room"
936959756283937920,641,"Entire home/apt"
29148550,52,"Entire home/apt"
2309363,NA,"Entire home/apt"
3706213,NA,"Entire home/apt"
4766582,NA,"Private room"
5267177,NA,"Entire home/apt"
2713887,NA,"Entire home/apt"
2831424,NA,"Entire home/apt"
861891356327666048,240,"Entire home/apt"
37833931,70,"Private room"
41527827,100,"Entire home/apt"
673171576876246016,153,"Entire home/apt"
34485702,487,"Private room"
1152113190559816960,110,"Entire home/apt"
4198391,NA,"Entire home/apt"
4709252,NA,"Private room"
635301868080561664,425,"Private room"
2215157,NA,"Entire home/apt"
4384820,NA,"Private room"
931061652669166336,160,"Entire home/apt"
822562635742641920,79,"Private room"
883112096841319424,79,"Private room"
39330170,189,"Entire home/apt"
1156583884030132992,159,"Entire home/apt"
1155763709845759232,135,"Entire home/apt"
822759892870461440,89,"Private room"
669881612090048256,495,"Entire home/apt"
673811223486765696,285,"Entire home/apt"
653032844402630272,350,"Entire home/apt"
1062148354797546240,100,"Private room"
51970344,70,"Private room"
40092387,78,"Private room"
41598391,50,"Private room"
35267761,45,"Private room"
1.22453338889e+18,400,"Private room"
5681745,NA,"Entire home/apt"
53656904,44,"Private room"
6784873,NA,"Entire home/apt"
15944313,NA,"Private room"
774038870783382400,113,"Entire home/apt"
4203460,NA,"Entire home/apt"
22238046,NA,"Private room"
49987009,105,"Private room"
761570023840746112,101,"Private room"
881270779058567296,149,"Private room"
1090603260122215168,254,"Private room"
892319696785638272,94,"Entire home/apt"
720634340601945344,130,"Entire home/apt"
760808327741861760,75,"Private room"
2574386,275,"Entire home/apt"
963013022002239616,48,"Private room"
918922755663096832,85,"Entire home/apt"
1106816057491095680,70,"Private room"
23275777,278,"Private room"
810943286160067072,60,"Private room"
720734674577622912,140,"Entire home/apt"
583312696230574592,46,"Private room"
49283219,50,"Private room"
48860567,440,"Entire home/apt"
51389174,159,"Entire home/apt"
36815318,100,"Entire home/apt"
955842473362618112,161,"Entire home/apt"
48383682,149,"Entire home/apt"
698089546533464448,78,"Private room"
51001407,143,"Entire home/apt"
27375052,91,"Entire home/apt"
1221732669615197696,57,"Private room"
1212288924457892352,103,"Private room"
871154090090879616,70,"Private room"
871148039667443712,88,"Private room"
641928038476344704,89,"Entire home/apt"
1206526759067858688,52,"Private room"
40304242,140,"Entire home/apt"
681380028722476160,220,"Private room"
26149494,285,"Entire home/apt"
30702161,80,"Private room"
718389176579416832,52,"Private room"
21982333,64,"Private room"
1097138273704394112,263,"Entire home/apt"
19769912,130,"Entire home/apt"
784777365560010880,116,"Entire home/apt"
766907082203833216,125,"Entire home/apt"
583327900385039616,48,"Private room"
50348687,175,"Entire home/apt"
583320859572486272,46,"Private room"
976784386743786624,119,"Private room"
976176076070338944,120,"Private room"
578122976308702720,237,"Entire home/apt"
25033659,176,"Entire home/apt"
53740410,42,"Private room"
15774003,205,"Entire home/apt"
45481299,292,"Entire home/apt"
1349658,76,"Private room"
1046357785587450880,245,"Entire home/apt"
1020224178453200000,48,"Private room"
736420734072697856,39,"Private room"
48731947,73,"Private room"
53453680,130,"Entire home/apt"
968479961934034944,150,"Private room"
1193068036013405184,120,"Entire home/apt"
18225912,208,"Entire home/apt"
44340470,40,"Private room"
592573997737825920,179,"Entire home/apt"
27113697,36,"Private room"
50929305,93,"Entire home/apt"
1158036284237495040,60,"Private room"
1067336062126803456,48,"Private room"
980552600570794752,40,"Private room"
3512428,125,"Private room"
6992300,97,"Private room"
53689938,36,"Private room"
51286547,396,"Private room"
28513774,139,"Entire home/apt"
27394897,86,"Entire home/apt"
39507856,200,"Private room"
28560765,60,"Private room"
1225810051876876288,60,"Private room"
53436872,179,"Entire home/apt"
1.185607961337e+18,157,"Private room"
28011594,118,"Private room"
762828738412800640,119,"Entire home/apt"
930978213389554304,39,"Private room"
1116577867872652800,44,"Private room"
13101855,100,"Shared room"
852231888519393536,775,"Entire home/apt"
27409329,80,"Private room"
817419227535954816,140,"Private room"
8173001,150,"Private room"
30089412,275,"Private room"
782300583829333120,235,"Entire home/apt"
974811871625926528,98,"Private room"
1956677,185,"Entire home/apt"
53650203,200,"Private room"
897861455839507712,118,"Shared room"
24633702,75,"Entire home/apt"
1004126711970319744,36,"Private room"
850655651403503488,51,"Private room"
46401930,60,"Private room"
22567430,139,"Entire home/apt"
744846781531655808,125,"Private room"
43310275,191,"Entire home/apt"
