"latitude","longitude","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","price","room_type","numb_dollar"
40.7469,-73.98666,"","Midtown","Manhattan",324,"Entire home/apt",324
40.76243,-73.92345,"Neighborhood highlights","Astoria","Queens",NA,"Entire home/apt",NA
40.75436,-73.99391,"Neighborhood highlights","Hell's Kitchen","Manhattan",402,"Private room",402
40.6820059,-73.967476,"Neighborhood highlights","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.74275,-73.89314,"Neighborhood highlights","Woodside","Queens",NA,"Entire home/apt",NA
40.64174,-73.95901,"","Flatbush","Brooklyn",NA,"Entire home/apt",NA
40.8485,-73.89664,"Neighborhood highlights","Tremont","Bronx",NA,"Private room",NA
40.7745821,-73.9134549,"Neighborhood highlights","Ditmars Steinway","Queens",NA,"Entire home/apt",NA
40.7196336,-74.0039218,"Neighborhood highlights","Tribeca","Manhattan",410,"Entire home/apt",410
40.7632837294381,-73.9774567820671,"","Midtown","Manhattan",NA,"Entire home/apt",NA
40.7630704406226,-73.9882105396755,"Neighborhood highlights","Hell's Kitchen","Manhattan",300,"Entire home/apt",300
40.75523,-73.91944,"Neighborhood highlights","Long Island City","Queens",NA,"Private room",NA
40.73279,-73.99551,"Neighborhood highlights","Greenwich Village","Manhattan",NA,"Entire home/apt",NA
40.6915186168245,-73.9733521871496,"Neighborhood highlights","Fort Greene","Brooklyn",NA,"Entire home/apt",NA
40.71168,-73.99163,"Neighborhood highlights","Lower East Side","Manhattan",NA,"Entire home/apt",NA
40.74623,-73.98499,"Neighborhood highlights","Midtown","Manhattan",522,"Hotel room",522
40.67015,-73.94673,"","Crown Heights","Brooklyn",NA,"Entire home/apt",NA
40.7822858384785,-73.9845325846558,"","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.74458,-73.89154,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.8541,-73.90024,"Neighborhood highlights","Fordham","Bronx",NA,"Private room",NA
40.72027,-73.99374,"Neighborhood highlights","Lower East Side","Manhattan",210,"Entire home/apt",210
40.75244,-73.97121,"Neighborhood highlights","Midtown","Manhattan",246,"Entire home/apt",246
40.74595,-73.89348,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.7518953763072,-73.9734215946876,"Neighborhood highlights","Midtown","Manhattan",334,"Entire home/apt",334
40.6825857503974,-73.9505203837909,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.6820059,-73.967476,"Neighborhood highlights","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.7181,-74.00159,"Neighborhood highlights","Chinatown","Manhattan",194,"Private room",194
40.7174393955636,-73.9905856783557,"","Lower East Side","Manhattan",NA,"Entire home/apt",NA
40.7513867688035,-73.9868649269813,"Neighborhood highlights","Midtown","Manhattan",305,"Entire home/apt",305
40.769876355193,-73.9520206919648,"","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.72809,-73.98949,"","East Village","Manhattan",150,"Entire home/apt",150
40.6820059,-73.967476,"Neighborhood highlights","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.7894238387302,-73.9466135319929,"Neighborhood highlights","East Harlem","Manhattan",NA,"Private room",NA
40.76124954,-73.99189758,"Neighborhood highlights","Hell's Kitchen","Manhattan",215,"Entire home/apt",215
40.7340053124568,-73.9815400171249,"","Gramercy","Manhattan",152,"Entire home/apt",152
40.70438,-73.94398,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Private room",NA
40.72777,-73.98244,"Neighborhood highlights","East Village","Manhattan",NA,"Entire home/apt",NA
40.727,-73.97677,"","East Village","Manhattan",NA,"Private room",NA
40.7183,-73.99359,"","Lower East Side","Manhattan",NA,"Private room",NA
40.86909,-73.88371,"Neighborhood highlights","Norwood","Bronx",NA,"Private room",NA
40.72438,-73.9907,"","East Village","Manhattan",NA,"Entire home/apt",NA
40.72047,-73.95517,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.7629644,-73.9920309,"Neighborhood highlights","Hell's Kitchen","Manhattan",191,"Entire home/apt",191
40.73862,-73.92416,"Neighborhood highlights","Sunnyside","Queens",NA,"Private room",NA
40.82332,-73.9406,"","Harlem","Manhattan",NA,"Entire home/apt",NA
40.72844,-73.95961,"Neighborhood highlights","Greenpoint","Brooklyn",NA,"Entire home/apt",NA
40.6678,-73.94053,"Neighborhood highlights","Crown Heights","Brooklyn",NA,"Private room",NA
40.74272,-73.89598,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.7261,-73.98375,"Neighborhood highlights","East Village","Manhattan",NA,"Private room",NA
40.66018,-73.95943,"","Prospect-Lefferts Gardens","Brooklyn",NA,"Entire home/apt",NA
40.78179,-73.94656,"","Upper East Side","Manhattan",120,"Entire home/apt",120
40.6820059,-73.967476,"Neighborhood highlights","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.7161725278704,-74.0114898453226,"Neighborhood highlights","Tribeca","Manhattan",1622,"Entire home/apt",1622
40.68733,-73.98134,"Neighborhood highlights","Boerum Hill","Brooklyn",NA,"Entire home/apt",NA
40.7654887760586,-73.9930888645052,"","Hell's Kitchen","Manhattan",NA,"Entire home/apt",NA
40.75235,-73.97285,"Neighborhood highlights","Midtown","Manhattan",240,"Entire home/apt",240
40.6799,-73.9951,"","Carroll Gardens","Brooklyn",NA,"Entire home/apt",NA
40.67467,-73.96557,"Neighborhood highlights","Prospect Heights","Brooklyn",NA,"Private room",NA
40.71041,-73.79112,"","Jamaica","Queens",114,"Private room",114
40.7604757579479,-73.9958470602754,"","Hell's Kitchen","Manhattan",218,"Entire home/apt",218
40.77061,-73.95788,"","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.7551311718808,-73.9713203595849,"Neighborhood highlights","Midtown","Manhattan",2099,"Hotel room",2099
40.72034,-73.99099,"","Lower East Side","Manhattan",NA,"Entire home/apt",NA
40.6717,-73.95128,"Neighborhood highlights","Crown Heights","Brooklyn",NA,"Entire home/apt",NA
40.69432,-73.98151,"Neighborhood highlights","Fort Greene","Brooklyn",NA,"Entire home/apt",NA
40.74672,-73.89773,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.75639,-73.97057,"Neighborhood highlights","Midtown","Manhattan",364,"Entire home/apt",364
40.6820059,-73.967476,"Neighborhood highlights","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.7427086,-73.9032829,"Neighborhood highlights","Woodside","Queens",NA,"Entire home/apt",NA
40.7471273761684,-73.9841306339925,"Neighborhood highlights","Midtown","Manhattan",368,"Entire home/apt",368
40.6727681486393,-73.7786765419772,"Neighborhood highlights","Jamaica","Queens",100,"Private room",100
40.69394,-73.74368,"Neighborhood highlights","Cambria Heights","Queens",NA,"Entire home/apt",NA
40.76425,-73.98764,"Neighborhood highlights","Hell's Kitchen","Manhattan",120,"Entire home/apt",120
40.6820059,-73.967476,"Neighborhood highlights","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.70503,-73.88245,"Neighborhood highlights","Glendale","Queens",NA,"Private room",NA
40.75413,-73.99776,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.68425,-73.91547,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",129,"Entire home/apt",129
40.71988,-73.99231,"Neighborhood highlights","Lower East Side","Manhattan",NA,"Entire home/apt",NA
40.68967,-73.94568,"","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.6569294467575,-74.0035091359383,"Neighborhood highlights","Sunset Park","Brooklyn",NA,"Private room",NA
40.76414,-73.97995,"Neighborhood highlights","Midtown","Manhattan",250,"Entire home/apt",250
40.7991001174156,-73.9602536348877,"Neighborhood highlights","Upper West Side","Manhattan",NA,"Entire home/apt",NA
40.67248,-73.96207,"","Crown Heights","Brooklyn",NA,"Private room",NA
40.74623,-73.98499,"Neighborhood highlights","Midtown","Manhattan",466,"Hotel room",466
40.69043,-73.92772,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",150,"Shared room",150
40.68167,-73.95894,"Neighborhood highlights","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.7407633,-73.9781758,"Neighborhood highlights","Kips Bay","Manhattan",299,"Entire home/apt",299
40.7227314518652,-73.9933132173104,"Neighborhood highlights","Nolita","Manhattan",267,"Entire home/apt",267
40.68634,-73.97359,"","Fort Greene","Brooklyn",NA,"Entire home/apt",NA
40.70338,-73.76635,"Neighborhood highlights","St. Albans","Queens",NA,"Private room",NA
40.70484,-73.7674,"Neighborhood highlights","St. Albans","Queens",NA,"Private room",NA
40.70542,-73.76568,"Neighborhood highlights","St. Albans","Queens",NA,"Private room",NA
40.73965,-73.91991,"Neighborhood highlights","Sunnyside","Queens",NA,"Private room",NA
40.6820059,-73.967476,"Neighborhood highlights","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.68051,-73.98185,"","Gowanus","Brooklyn",NA,"Entire home/apt",NA
40.83795,-73.94073,"Neighborhood highlights","Washington Heights","Manhattan",NA,"Entire home/apt",NA
40.71262,-73.94988,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.5796847,-73.9537461,"Neighborhood highlights","Brighton Beach","Brooklyn",131,"Entire home/apt",131
40.6850143672015,-73.7673893568835,"Neighborhood highlights","St. Albans","Queens",25,"Private room",25
40.84696,-73.94072,"Neighborhood highlights","Washington Heights","Manhattan",NA,"Entire home/apt",NA
40.7626,-73.88224,"","East Elmhurst","Queens",71,"Private room",71
40.7629644,-73.9920309,"Neighborhood highlights","Hell's Kitchen","Manhattan",165,"Entire home/apt",165
40.6874241530894,-73.9135180235997,"","Bushwick","Brooklyn",259,"Entire home/apt",259
40.74412,-74.00415,"Neighborhood highlights","Chelsea","Manhattan",600,"Entire home/apt",600
40.74043,-74.00078,"Neighborhood highlights","Chelsea","Manhattan",180,"Private room",180
40.75122,-73.98448,"Neighborhood highlights","Midtown","Manhattan",882,"Entire home/apt",882
40.7685743303043,-73.9868769216964,"","Hell's Kitchen","Manhattan",218,"Entire home/apt",218
40.7483407751725,-73.9872565688901,"","Midtown","Manhattan",77,"Private room",77
40.50863,-74.24135,"Neighborhood highlights","Tottenville","Staten Island",200,"Entire home/apt",200
40.7175516,-73.9902926,"Neighborhood highlights","Lower East Side","Manhattan",NA,"Entire home/apt",NA
40.70314,-73.92209,"","Bushwick","Brooklyn",NA,"Entire home/apt",NA
40.76532,-73.98225,"Neighborhood highlights","Midtown","Manhattan",661,"Entire home/apt",661
40.7191452270488,-73.9963518083096,"","Little Italy","Manhattan",NA,"Private room",NA
40.79588,-73.94753,"","East Harlem","Manhattan",NA,"Private room",NA
40.74774,-73.98868,"","Midtown","Manhattan",77,"Private room",77
40.76359,-73.99131,"","Hell's Kitchen","Manhattan",120,"Private room",120
40.75453,-73.97196,"","Midtown","Manhattan",256,"Entire home/apt",256
40.74768,-73.90615,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.62174,-74.03567,"Neighborhood highlights","Fort Hamilton","Brooklyn",NA,"Entire home/apt",NA
40.74888,-73.97721,"","Murray Hill","Manhattan",556,"Hotel room",556
40.66796,-73.98199,"","Park Slope","Brooklyn",NA,"Entire home/apt",NA
40.75616,-73.99759,"","Hell's Kitchen","Manhattan",NA,"Private room",NA
40.70476,-73.9434,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Private room",NA
40.7287251,-73.9996916,"","Greenwich Village","Manhattan",NA,"Entire home/apt",NA
40.74806,-73.98322,"Neighborhood highlights","Midtown","Manhattan",746,"Entire home/apt",746
40.7468786395911,-73.9860329565586,"Neighborhood highlights","Midtown","Manhattan",334,"Entire home/apt",334
40.74728,-73.97811,"Neighborhood highlights","Murray Hill","Manhattan",NA,"Entire home/apt",NA
40.70851,-73.95837,"","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.7291708886749,-73.9893792370048,"Neighborhood highlights","East Village","Manhattan",NA,"Private room",NA
40.7454877688168,-73.9783928389338,"","Kips Bay","Manhattan",139,"Entire home/apt",139
40.76822,-73.98726,"","Hell's Kitchen","Manhattan",157,"Entire home/apt",157
40.737346,-73.9739242,"Neighborhood highlights","Kips Bay","Manhattan",NA,"Entire home/apt",NA
40.7576536332404,-73.9926815631775,"Neighborhood highlights","Hell's Kitchen","Manhattan",600,"Entire home/apt",600
40.6737957806731,-73.8784536243195,"","East New York","Brooklyn",NA,"Private room",NA
40.7608877424129,-73.9730467730163,"","Midtown","Manhattan",NA,"Private room",NA
40.69905,-73.92809,"","Bushwick","Brooklyn",NA,"Entire home/apt",NA
40.67835,-73.91958,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.68651,-73.92232,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.68278,-73.86252,"","Ozone Park","Queens",NA,"Private room",NA
40.73792,-73.92599,"Neighborhood highlights","Sunnyside","Queens",NA,"Private room",NA
40.75187,-73.98632,"Neighborhood highlights","Midtown","Manhattan",138,"Entire home/apt",138
40.71984,-73.99391,"Neighborhood highlights","Lower East Side","Manhattan",199,"Entire home/apt",199
40.72515,-73.95153,"","Greenpoint","Brooklyn",NA,"Private room",NA
40.68023,-73.99375,"Neighborhood highlights","Carroll Gardens","Brooklyn",NA,"Entire home/apt",NA
40.68183,-73.92113,"","Bedford-Stuyvesant","Brooklyn",106,"Private room",106
40.72417,-73.99117,"Neighborhood highlights","East Village","Manhattan",139,"Entire home/apt",139
40.7033907803507,-73.7842161314306,"","Jamaica","Queens",180,"Private room",180
40.68507,-73.95717,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.74428,-73.97895,"Neighborhood highlights","Kips Bay","Manhattan",251,"Entire home/apt",251
40.77877,-73.95499,"","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.76836,-73.95827,"Neighborhood highlights","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.6820059,-73.967476,"Neighborhood highlights","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.7558154021617,-73.9698806656798,"Neighborhood highlights","Midtown","Manhattan",386,"Hotel room",386
40.72659,-73.9767,"","East Village","Manhattan",NA,"Private room",NA
40.74819,-73.98725,"","Midtown","Manhattan",150,"Private room",150
40.74611,-73.89843,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.71946,-73.98634,"","Lower East Side","Manhattan",NA,"Private room",NA
40.73828,-73.92182,"Neighborhood highlights","Sunnyside","Queens",NA,"Private room",NA
40.71466,-73.94139,"","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.76342,-73.87415,"","East Elmhurst","Queens",NA,"Private room",NA
40.8270726218321,-73.9443912611077,"Neighborhood highlights","Harlem","Manhattan",NA,"Private room",NA
40.7028,-73.94369,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Private room",NA
40.6885286,-73.9707512,"Neighborhood highlights","Fort Greene","Brooklyn",NA,"Entire home/apt",NA
40.76307,-73.98475,"","Theater District","Manhattan",NA,"Private room",NA
40.7267,-73.98511,"","East Village","Manhattan",NA,"Private room",NA
40.67542,-73.97972,"","Park Slope","Brooklyn",NA,"Private room",NA
40.67537,-73.98196,"","Park Slope","Brooklyn",NA,"Private room",NA
40.74623,-73.98499,"Neighborhood highlights","Midtown","Manhattan",780,"Hotel room",780
40.74772,-73.98893,"","Midtown","Manhattan",83,"Private room",83
40.67549,-73.98191,"","Park Slope","Brooklyn",NA,"Private room",NA
40.70449,-73.9162,"Neighborhood highlights","Bushwick","Brooklyn",NA,"Entire home/apt",NA
40.75669,-73.88708,"Neighborhood highlights","East Elmhurst","Queens",NA,"Private room",NA
40.75436,-73.99391,"Neighborhood highlights","Hell's Kitchen","Manhattan",542,"Private room",542
40.69417,-73.93469,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.7498210861636,-73.9848477874907,"Neighborhood highlights","Midtown","Manhattan",846,"Entire home/apt",846
40.75324,-73.97269,"Neighborhood highlights","Midtown","Manhattan",270,"Entire home/apt",270
40.74125,-73.89283,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.7480849345607,-73.9882938811625,"","Midtown","Manhattan",83,"Private room",83
40.72039,-73.95426,"","Greenpoint","Brooklyn",NA,"Entire home/apt",NA
40.77321,-73.9177,"","Ditmars Steinway","Queens",NA,"Private room",NA
40.68221,-73.95943,"","Clinton Hill","Brooklyn",NA,"Entire home/apt",NA
40.766187099485,-73.8740906469717,"Neighborhood highlights","East Elmhurst","Queens",NA,"Private room",NA
40.83693,-73.93692,"Neighborhood highlights","Washington Heights","Manhattan",NA,"Entire home/apt",NA
40.75944,-73.81366,"","Flushing","Queens",96,"Private room",96
40.679014165451,-73.9087869365559,"","Bedford-Stuyvesant","Brooklyn",95,"Entire home/apt",95
40.6603441,-73.9622078,"Neighborhood highlights","Prospect-Lefferts Gardens","Brooklyn",NA,"Private room",NA
40.6889964655181,-73.9289823878062,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",NA,"Entire home/apt",NA
40.72102,-73.9888,"Neighborhood highlights","Lower East Side","Manhattan",189,"Entire home/apt",189
40.7641354271969,-73.9816375831048,"Neighborhood highlights","Midtown","Manhattan",528,"Entire home/apt",528
40.7623994,-73.9926742,"","Hell's Kitchen","Manhattan",181,"Entire home/apt",181
40.76663,-73.8245,"Neighborhood highlights","Flushing","Queens",50,"Private room",50
40.88438,-73.85081,"Neighborhood highlights","Wakefield","Bronx",120,"Entire home/apt",120
40.63241,-73.90313,"Neighborhood highlights","Canarsie","Brooklyn",100,"Entire home/apt",100
40.68187,-73.77619,"Neighborhood highlights","Jamaica","Queens",60,"Entire home/apt",60
40.74219,-73.89499,"Neighborhood highlights","Woodside","Queens",NA,"Private room",NA
40.7630254776688,-73.9590346872146,"","Upper East Side","Manhattan",NA,"Entire home/apt",NA
40.7533682755344,-73.9849866288543,"Neighborhood highlights","Midtown","Manhattan",138,"Entire home/apt",138
